comuna_cod,year,sexo_out,edad_out,mu,mu_hat_cf,em_count,exp_pop,rate_obs_100k,rate_cf_100k,em_rate_100k,em_pct_vs_cf
1101,2014,M,60-79,265,258.5370536201497,6.46294637985028,119351.9758711685,222.0323526826632,216.6173217770781,5.415030905585128,2.49981435517782
1101,2014,M,80+,130,114.6383198497343,15.36168015026566,16200.00196908553,802.4690382635698,707.6438636766754,94.82517458689424,13.40012673807628
1101,2015,F,20-39,20,17.40786067950004,2.592139320499956,381971.8460911021,5.235987993531311,4.557367475546402,.678620517984909,14.89062538024863
1101,2015,F,40-59,50,67.60808917103222,-17.60808917103221,290063.8984100578,17.23758119299491,23.30799852777816,-6.070417334783244,-26.04435266094857
1101,2015,F,60-79,148,197.606319478671,-49.60631947867099,141000.0302527594,104.9645164860548,140.146295801808,-35.18177931575314,-25.10360984888712
1101,2015,F,80+,230,203.6298008199123,26.3701991800877,29172.00594034965,788.4270984665901,698.0315348772745,90.39556358931564,12.95006873940282
1101,2015,M,20-39,50,48.05228258782304,1.947717412176969,406547.9767717051,12.29867146235418,11.81958473127676,.4790867310774246,4.053329638643517
1101,2015,M,40-59,124,130.1681438046403,-6.168143804640282,299292.0649877234,41.43110175843997,43.49201299739759,-2.060911238957602,-4.738597036382106
1101,2015,M,60-79,241,294.980208227698,-53.98020822769806,126479.994347537,190.5439680348096,233.2228189520331,-42.67885091722352,-18.2996034045885
1101,2015,M,80+,149,128.3633527684097,20.63664723159028,16848.00367845329,884.3777746235555,761.890578956675,122.4871956668803,16.07674370178103
1101,2016,F,20-39,17,16.47015090507573,.5298490949242631,389100.1409376023,4.36905521520389,4.232882276883306,.1361729383205831,3.217026352569578
1101,2016,F,40-59,55,63.47505079689788,-8.475050796897875,293208.0795858988,18.7580096966213,21.64846578803164,-2.890456091410335,-13.3517826145829
1101,2016,F,60-79,182,192.580690820463,-10.58069082046302,147947.9579471021,123.0162298455468,130.1678600317817,-7.15163018623487,-5.494159759935159
1101,2016,F,80+,230,194.1883147370028,35.81168526299718,29952.00557952395,767.8951561001131,648.3315924251681,119.5635636749449,18.44173029231878
1101,2016,M,20-39,32,45.35549712452268,-13.35549712452268,413147.9207955707,7.74540990993729,10.97802865307532,-3.232618743138031,-29.44625893495426
1101,2016,M,40-59,113,122.0490018158887,-9.049001815888696,302136.0736211595,37.40036687631273,40.39537561771678,-2.995008741404047,-7.414236643687707
1101,2016,M,60-79,236,289.1840486112327,-53.1840486112327,133499.9649330136,176.7790726525043,216.6173217770782,-39.83824912457385,-18.39107269804192
1101,2016,M,80+,151,123.9792328865144,27.02076711348561,17520.00395260416,861.8719516758754,707.6438636766757,154.2280879991997,21.79459130725493
1101,2017,F,20-39,18,16.83331970796237,1.166680292037635,397679.845713943,4.526254019155818,4.232882276883307,.2933717422725128,6.9307796220717
1101,2017,F,40-59,38,64.32968935420404,-26.32968935420403,297155.8815487457,12.78790101745519,21.64846578803164,-8.860564770576442,-40.92929659465757
1101,2017,F,60-79,167,201.5154931343278,-34.51549313432777,154812.019714487,107.872760983282,130.1678600317817,-22.2950990484997,-17.12796003795111
1101,2017,F,80+,244,200.0232823266641,43.97671767333588,30852.00299717793,790.8724760020249,648.3315924251677,142.5408835768572,21.98579943384599
1101,2017,M,20-39,48,46.32509769567532,1.674902304324678,421980.1128201471,11.37494363874398,10.97802865307532,.3969149856686589,3.615539713111147
1101,2017,M,40-59,98,123.59041238624,-25.59041238624001,305951.8830963295,32.03118052688845,40.39537561771677,-8.364195090828327,-20.70582328527705
1101,2017,M,60-79,249,303.9746510613079,-54.97465106130792,140327.951877334,177.4414838019302,216.6173217770781,-39.17583797514793,-18.08527483109775
1101,2017,M,80+,134,129.4139352654699,4.58606473453009,18288.0036001555,732.7207656436627,707.6438636766756,25.07690196698723,3.543717857835468
1101,2018,F,20-39,15,17.64959839008189,-2.649598390081888,416964.0740180796,3.597432233298258,4.232882276883308,-.6354500435850503,-15.01223048548695
1101,2018,F,40-59,70,66.01827739874699,3.981722601253003,304955.91717749,22.95413732184075,21.64846578803163,1.30567153380912,6.031242798420208
1101,2018,F,60-79,177,211.7779656940288,-34.77796569402873,162696.0492723174,108.7918242585847,130.1678600317817,-21.37603577319696,-16.42189997436986
1101,2018,F,80+,217,206.4806826979779,10.51931730202212,31848.00572892187,681.3613444026029,648.331592425168,33.02975197743479,5.094576966993502
1101,2018,M,20-39,45,48.51847798799049,-3.518477987990493,441959.841072184,10.18192057695357,10.97802865307532,-.7961080761217467,-7.251830918647947
1101,2018,M,40-59,111,126.3825915135703,-15.38259151357032,312864.0087657482,35.47867344597935,40.39537561771678,-4.91670217173743,-12.17144808422339
1101,2018,M,60-79,225,318.7912425034175,-93.79124250341744,147167.9364734677,152.8865630595862,216.6173217770781,-63.73075871749189,-29.42089681224916
1101,2018,M,80+,150,135.4430362488564,14.55696375114365,19140.00010473356,783.6990552727484,707.6438636766758,76.05519159607283,10.74766496255843
1101,2019,F,20-39,22,18.56033874618592,3.439661253814077,438479.9182237594,5.017333539269008,4.232882276883306,.7844512623857025,18.53231937655725
1101,2019,F,40-59,61,67.73025790071729,-6.730257900717296,312864.0087657482,19.49728901085351,21.64846578803164,-2.151176777178121,-9.93685556399752
1101,2019,F,60-79,173,220.6502380862727,-47.65023808627265,169512.0731280354,102.0576274052941,130.1678600317817,-28.11023262648767,-21.59537125341408
1101,2019,F,80+,234,213.2492261788138,20.75077382118622,32891.99981465158,711.4191940855048,648.3315924251676,63.08760166033714,9.730761603695704
1101,2019,M,20-39,60,50.76591533258865,9.234084667411341,462431.9806121783,12.97488117508019,10.97802865307532,1.996852522004868,18.18953643781464
1101,2019,M,40-59,112,129.5139820120912,-17.51398201209116,320615.8626614883,34.9327694114285,40.39537561771678,-5.462606206288276,-13.52285038263752
1101,2019,M,60-79,267,332.2563694932563,-65.25636949325639,153384.0261561275,174.0728853526275,216.617321777078,-42.54443642445062,-19.64036674233897
1101,2019,M,80+,145,141.642007354959,3.357992645040975,20016.00163944552,724.4204042941753,707.6438636766757,16.77654061749966,2.370760417582721
1101,2020,F,20-39,18,19.38118619442596,-1.38118619442596,457872.0816373949,3.931228987718635,4.232882276883308,-.3016532891646734,-7.1264275600592
1101,2020,F,40-59,57,69.56951725406512,-12.56951725406512,321360.0350955431,17.73711531462007,21.64846578803164,-3.911350473411571,-18.06756428704506
1101,2020,F,60-79,187,229.8034582144917,-42.80345821449163,176543.9319340296,105.9226437020093,130.1678600317817,-24.24521632977241,-18.62611578914542
1101,2020,F,80+,247,220.1733893409805,26.82661065901948,33959.99700051536,727.3263304359292,648.3315924251681,78.99473801076124,12.18431107379346
1101,2020,M,20-39,32,52.86976736417754,-20.86976736417754,481596.186664779,6.64457088450204,10.97802865307532,-4.333457768573281,-39.47391563201405
1101,2020,M,40-59,136,132.7909470986525,3.209052901347437,328728.090946164,41.37157843996751,40.39537561771676,.9762028222507414,2.416620237645704
1101,2020,M,60-79,345,345.6953117590355,-.6953117590354445,159588.0278285372,216.1816300973849,216.6173217770781,-.4356916796932246,-.2011342750057619
1101,2020,M,80+,200,147.8409570310595,52.15904296894055,20892.00014579769,957.3042246040234,707.6438636766756,249.6603609273479,35.28050955323741
1101,2021,F,20-39,33,19.66005383452102,13.33994616547898,464460.2081633326,7.105022006189857,4.232882276883307,2.87213972930655,67.85305003618764
1101,2021,F,40-59,64,70.92555291455348,-6.925552914553481,327623.9231408478,19.53459301336977,21.64846578803163,-2.11387277466186,-9.764538491362822
1101,2021,F,60-79,240,239.0507836434005,.9492163565995781,183648.0860828733,130.6847270336906,130.1678600317817,.5168670019088756,.3970772829657626
1101,2021,F,80+,289,226.9420114892203,62.05798851077969,35004.00322006745,825.6198532010167,648.331592425168,177.2882607758488,27.34530645231698
1101,2021,M,20-39,71,53.61933927380309,17.38066072619691,488424.1148230422,14.53654679309263,10.97802865307532,3.558518140017305,32.41491029466791
1101,2021,M,40-59,170,135.1515992262503,34.84840077374969,334571.9581995294,50.81119198238864,40.39537561771678,10.41581636467186,25.78467511539526
1101,2021,M,60-79,392,359.134214380677,32.86578561932303,165792.0111994846,236.44082556447,216.6173217770782,19.8235037873919,9.151393630372899
1101,2021,M,80+,231,153.5304270993157,77.4695729006843,21696.00204001262,1064.71228926869,707.6438636766758,357.068425592014,50.45877508734527
1101,2022,F,20-39,18,19.63312956021892,-1.633129560218918,463824.1339108275,3.8807812453029,4.232882276883307,-.3521010315804083,-8.318233500215886
1101,2022,F,40-59,59,72.02185928603653,-13.02185928603654,332688.0527757948,17.73433085670837,21.64846578803162,-3.914134931323259,-18.08042643597955
1101,2022,F,60-79,231,248.4696744971062,-17.46967449710619,190884.0434470076,121.0158774031467,130.1678600317817,-9.151982628634983,-7.030908110804343
1101,2022,F,80+,287,234.2552545936962,52.74474540630378,36132.0128975104,794.3094695944137,648.3315924251679,145.9778771692458,22.51592840373499
1101,2022,M,20-39,66,53.59561770320374,12.40438229679626,488208.0325795997,13.51882713835501,10.97802865307532,2.540798485279693,23.14439655400179
1101,2022,M,40-59,129,137.0129786955809,-8.012978695580863,339179.8605667356,38.03291851835009,40.39537561771678,-2.362457099366683,-5.848335516728175
1101,2022,M,60-79,326,372.651054675237,-46.65105467523706,172031.9739982446,189.4996566180926,216.6173217770782,-27.11766515898555,-12.51869653660128
1101,2022,M,80+,217,159.8142524454817,57.18574755451828,22583.99466860936,960.857470895613,707.6438636766754,253.2136072189374,35.78263307524863
1101,2023,F,20-39,22,19.52747666884613,2.472523331153862,461328.1303732435,4.768839910586119,4.232882276883305,.5359576337028126,12.66176563968704
1101,2023,F,40-59,46,73.02722260249276,-27.02722260249276,337332.0923410004,13.63641380242582,21.64846578803163,-8.012051985605812,-37.00979119746804
1101,2023,F,60-79,203,257.8885342184333,-54.88853421843332,198119.9768940409,102.4631655941334,130.1678600317817,-27.70469443764824,-21.28382108370214
1101,2023,F,80+,259,242.2684701165348,16.73152988346514,37367.9877622959,693.1066281854482,648.3315924251679,44.77503576028025,6.906193726082892
1101,2023,M,20-39,49,53.37959168509521,-4.379591685095204,486240.2292067416,10.07732331813417,10.97802865307532,-.9007053349411515,-8.204618182416869
1101,2023,M,40-59,104,138.6466866320981,-34.64668663209808,343224.1550225611,30.30089767229925,40.39537561771678,-10.09447794541752,-24.98919193361887
1101,2023,M,60-79,269,386.4539632114756,-117.4539632114756,178403.9983696119,150.7813739929158,216.6173217770782,-65.83594778416237,-30.39274386926196
1101,2023,M,80+,187,166.437864769837,20.56213523016298,23520.00396146768,795.0678932977993,707.6438636766756,87.42402962112372,12.3542411809944
1101,2024,F,20-39,15,19.41470696016088,-4.414706960160878,458663.9951266498,3.270367885723859,4.232882276883308,-.9625143911594489,-22.73898323173195
1101,2024,F,40-59,55,73.99360602832695,-18.99360602832694,341796.0734623251,16.0914663070471,21.64846578803164,-5.55699948098454,-25.66925312581148
1101,2024,F,60-79,216,266.9638901611798,-50.9638901611798,205092.0174119772,105.3185797895349,130.1678600317817,-24.8492802422468,-19.09018112165293
1101,2024,F,80+,266,251.448900566804,14.55109943319595,38783.99626126919,685.8499010986014,648.3315924251676,37.51830867343367,5.786901195589069
1101,2024,M,20-39,44,53.13716595420745,-9.137165954207461,484031.9481159481,9.090309053207363,10.97802865307532,-1.887719599867959,-17.19543334712598
1101,2024,M,40-59,107,140.255994823198,-33.25599482319802,347208.0471549915,30.81725808971123,40.39537561771678,-9.578117528005551,-23.71092577192113
1101,2024,M,60-79,280,399.6330691254402,-119.6330691254403,184488.0482534561,151.7713492287187,216.6173217770781,-64.84597254835943,-29.9357281386263
1101,2024,M,80+,192,173.5708909508333,18.42910904916667,24528.0005748963,782.7788466235868,707.6438636766754,75.13498294691142,10.61762657794215
1107,2010,F,20-39,4,5.489506404631341,-1.489506404631341,176867.9956863657,2.261573658070435,3.103730770130796,-.8421571120603611,-27.1337037401885
1107,2010,F,40-59,20,18.6959148168711,1.304085183128901,117780.0530071522,16.98080404054963,15.87358329320482,1.107220747344807,6.97524136102771
1107,2010,F,60-79,37,28.14090354507035,8.859096454929643,29484.00125089795,125.4917868343027,95.44465591899031,30.04713091531236,31.48120827300713
1107,2010,F,80+,0,18.48295170418518,-18.48295170418518,3888.000323270334,0,475.3845207666678,-475.3845207666678,-100
1107,2010,M,20-39,15,14.41192800115247,.5880719988475347,179039.9188217371,8.378019884456549,8.049561291134099,.3284585933224503,4.080453349479049
1107,2010,M,40-59,35,36.57786683034868,-1.577866830348676,123492.0136002618,28.34191376398919,29.61962135361207,-1.277707589622889,-4.313720200434211
1107,2010,M,60-79,40,44.56220999359351,-4.562209993593511,28055.9957642832,142.5720203840427,158.8331077891151,-16.26108740507243,-10.23784501318359
1107,2010,M,80+,0,11.70581744099194,-11.70581744099194,2256.000284821961,0,518.8748210603944,-518.8748210603944,-100
1107,2011,F,20-39,2,5.682806864688497,-3.682806864688497,183095.9991561708,1.092323157915706,3.103730770130797,-2.01140761221509,-64.80612402248815
1107,2011,F,40-59,20,19.44831540649898,.551684593501014,122520.0072804257,16.32386452134604,15.87358329320482,.4502812281412206,2.836670333496644
1107,2011,F,60-79,30,29.93908538035035,.0609146196496519,31368.00598428631,95.63884939013464,95.44465591899029,.1941934711443466,.2034618588904238
1107,2011,F,80+,0,19.73796746704054,-19.73796746704054,4152.00045538052,0,475.3845207666677,-475.3845207666677,-100
1107,2011,M,20-39,14,14.95479609939151,-.9547960993915079,185783.9894437842,7.535633206022963,8.049561291134095,-.513928085111132,-6.384547760101906
1107,2011,M,40-59,33,37.9178373303539,-4.917837330353901,128015.9421272611,25.77803940011986,29.61962135361207,-3.841581953492216,-12.96971999617996
1107,2011,M,60-79,46,47.51650169707423,-1.516501697074226,29915.99318207797,153.7639072185563,158.8331077891151,-5.069200570558793,-3.191526402221658
1107,2011,M,80+,0,12.7020557326368,-12.7020557326368,2448.000021792991,0,518.8748210603944,-518.8748210603944,-100
1107,2012,F,20-39,8,5.800725199868158,2.199274800131841,189695.9326144255,4.217275452215803,3.057906998806699,1.159368453409104,37.91379050643232
1107,2012,F,40-59,18,19.89684529312705,-1.896845293127054,127223.991463643,14.14827485989063,15.63922422510459,-1.490949365213965,-9.533397205346313
1107,2012,F,60-79,35,31.41537869875393,3.584621301246079,33407.99804248493,104.765331809139,94.03550209384893,10.72982971529009,11.41040296098121
1107,2012,F,80+,0,20.45822220775186,-20.45822220775186,4367.99994205139,0,468.3658992482462,-468.3658992482462,-100
1107,2012,M,20-39,13,15.28693174406527,-2.286931744065262,192755.9904065017,6.74427807539698,7.930716815506884,-1.186438740109902,-14.96004418907085
1107,2012,M,40-59,36,38.65022671722285,-2.65022671722285,132444.0072254499,27.1812977832359,29.18231449417818,-2.001016710942278,-6.856949990520722
1107,2012,M,60-79,51,49.89466352882297,1.105336471177025,31884.00243094339,159.9548240860267,156.4880809330269,3.466743152999817,2.215340064450978
1107,2012,M,80+,0,13.43470951326902,-13.43470951326902,2628.00055597772,0,511.2141046816019,-511.2141046816019,-100
1107,2013,F,20-39,8,6.003650324632963,1.996349675367037,196332.0116333097,4.074730317000795,3.0579069988067,1.016823318194095,33.25226432951998
1107,2013,F,40-59,15,20.58935628927224,-5.589356289272244,131652.0307715873,11.39367156897457,15.63922422510459,-4.245552656130025,-27.14682387707521
1107,2013,F,60-79,43,33.41269427031531,9.587305729684694,35531.99964516477,121.0176754176892,94.03550209384892,26.98217332384034,28.69360265329546
1107,2013,F,80+,0,21.41369304753362,-21.41369304753362,4572.000882622713,0,468.3658992482461,-468.3658992482461,-100
1107,2013,M,20-39,13,15.83034326677729,-2.830343266777293,199607.9753575909,6.512765823465193,7.930716815506881,-1.417950992041691,-17.87922863755745
1107,2013,M,40-59,43,39.84434841249747,3.155651587502537,136535.9434408341,31.49353856307693,29.18231449417819,2.311224068898746,7.919947779878223
1107,2013,M,60-79,74,53.25603037706401,20.743969622936,34032.00426482083,217.4423798967798,156.488080933027,60.95429896375283,38.95140038802045
1107,2013,M,80+,0,14.23219950391384,-14.23219950391384,2783.999771050534,0,511.214104681602,-511.214104681602,-100
1107,2014,F,20-39,2,6.226386342713642,-4.226386342713642,203615.9485930537,.9822413292375217,3.0579069988067,-2.075665669569178,-67.8786395524512
1107,2014,F,40-59,32,21.27622368913659,10.7237763108634,136043.9839143894,23.52180455119364,15.63922422510459,7.882580326089041,50.40263003222159
1107,2014,F,60-79,52,35.75982688644956,16.24017311355044,38028.00654029654,136.7413249624273,94.03550209384892,42.70582286857837,45.41457419555997
1107,2014,F,80+,0,22.20054108759179,-22.20054108759179,4739.999458377503,0,468.3658992482462,-468.3658992482462,-100
1107,2014,M,20-39,17,16.39754352042842,.6024564795715832,206759.9171914246,8.222096541207689,7.930716815506885,.2913797257008044,3.674065440479117
1107,2014,M,40-59,43,41.02799179569674,1.972008204303251,140591.9732784792,30.5849608603382,29.18231449417817,1.402646366160017,4.806494585752763
1107,2014,M,60-79,57,56.992934395194,.0070656048060087,36419.98422843819,156.5074812841135,156.4880809330269,.0194003510866202,.0123973346538278
1107,2014,M,80+,0,15.02969712320766,-15.02969712320766,2940.000478384405,0,511.2141046816022,-511.2141046816022,-100
1107,2015,F,20-39,5,6.533476687240677,-1.533476687240678,210503.976379541,2.375252043213163,3.103730770130797,-.7284787269176344,-23.47106694718031
1107,2015,F,40-59,18,22.28461454897166,-4.284614548971664,140388.0531405362,12.82160383118997,15.87358329320482,-3.051979462014853,-19.2267833017977
1107,2015,F,60-79,53,38.66653951555096,14.33346048444904,40512.00053397395,130.825432714816,95.44465591899032,35.3807767958257,37.06941625506568
1107,2015,F,80+,0,23.33187487229969,-23.33187487229969,4908.000545468252,0,475.3845207666678,-475.3845207666678,-100
1107,2015,M,20-39,16,17.21994132024679,-1.219941320246793,213923.9729649998,7.479292656282973,8.049561291134097,-.5702686348511244,-7.084468509845704
1107,2015,M,40-59,39,42.8122137614963,-3.812213761496303,144540.0440822158,26.98214204073192,29.61962135361207,-2.637479312880158,-8.904500437033848
1107,2015,M,60-79,71,61.77337440679646,9.226625593203543,38892.00133816799,182.5568177442227,158.8331077891151,23.72370995510761,14.93624993260593
1107,2015,M,80+,0,15.93983474585432,-15.93983474585432,3072.000046808784,0,518.8748210603947,-518.8748210603947,-100
1107,2016,F,20-39,10,6.634435860566886,3.365564139433114,216960.0273375178,4.609143962008872,3.0579069988067,1.551236963202173,50.72871620384526
1107,2016,F,40-59,22,22.64997742091355,-.6499774209135487,144828.0112549,15.19043160875805,15.6392242251046,-.4487926163465548,-2.869660348152934
1107,2016,F,60-79,37,40.51048953837208,-3.510489538372081,43079.99493419196,85.88673247645544,94.03550209384892,-8.148769617393473,-8.665630996749368
1107,2016,F,80+,0,23.71804931502612,-23.71804931502612,5064.000037811235,0,468.3658992482462,-468.3658992482462,-100
1107,2016,M,20-39,21,17.51387178287084,3.486128217129155,220835.9242966042,9.509322392580904,7.930716815506884,1.57860557707402,19.90495454316792
1107,2016,M,40-59,31,43.39527817785084,-12.39527817785085,148704.0316370661,20.84677843547647,29.18231449417818,-8.335536058701713,-28.56365645831361
1107,2016,M,60-79,71,64.65460378488902,6.345396215110973,41315.9925020485,171.8462892945867,156.488080933027,15.35820836155965,9.814299127441268
1107,2016,M,80+,0,16.50199004677116,-16.50199004677116,3227.999755024179,0,511.2141046816021,-511.2141046816021,-100
1107,2017,F,20-39,6,6.861577620155643,-.8615776201556438,224388.0413247776,2.673939290425752,3.0579069988067,-.3839677083809484,-12.55655284908226
1107,2017,F,40-59,31,23.43819959774385,7.561800402256157,149868.0449898536,20.68486314217202,15.6392242251046,5.045638917067416,32.26271869015081
1107,2017,F,60-79,47,42.92533984662935,4.074660153370649,45648.01472936166,102.9617613792276,94.03550209384892,8.926259285378629,9.492435395804108
1107,2017,F,80+,0,24.6173169193954,-24.6173169193954,5256.001121966306,0,468.3658992482462,-468.3658992482462,-100
1107,2017,M,20-39,15,18.17148679985713,-3.171486799857129,229127.9240273279,6.546561299185412,7.930716815506883,-1.384155516321471,-17.45309470154124
1107,2017,M,40-59,32,44.77851416289688,-12.77851416289689,153444.0120293753,20.85451206390115,29.18231449417818,-8.327802430277027,-28.5371553786058
1107,2017,M,60-79,67,68.46663386743177,-1.466633867431777,43751.97999695185,153.1359266590171,156.4880809330269,-3.352154274009898,-2.142114756614938
1107,2017,M,80+,0,17.36082890648826,-17.36082890648826,3395.999591462964,0,511.2141046816022,-511.2141046816022,-100
1107,2018,F,20-39,13,7.314393057395109,5.685606942604891,239196.0599275726,5.434872131228389,3.057906998806699,2.37696513242169,77.73176664134206
1107,2018,F,40-59,28,24.46287377261432,3.537126227385678,156419.9951385421,17.9005247859778,15.6392242251046,2.261300560873195,14.45916068677678
1107,2018,F,60-79,44,45.82536010844694,-1.825360108446947,48731.97791054755,90.28978893646885,94.03550209384895,-3.745713157380108,-3.983296812348411
1107,2018,F,80+,0,25.85379893451987,-25.85379893451987,5520.000276710297,0,468.3658992482463,-468.3658992482463,-100
1107,2018,M,20-39,18,19.3534849700031,-1.353484970003099,244031.9761785132,7.376082545359843,7.930716815506885,-.5546342701470416,-6.993494825872087
1107,2018,M,40-59,41,46.60298036767296,-5.602980367672968,159695.9705748158,25.67378491293364,29.18231449417817,-3.508529581244528,-12.02279408627604
1107,2018,M,60-79,70,72.82329618858788,-2.823296188587879,46536.00181840971,150.4211734242882,156.4880809330269,-6.066907508738704,-3.876913482845503
1107,2018,M,80+,0,18.46505605025811,-18.46505605025811,3612.000506472457,0,511.2141046816021,-511.2141046816021,-100
1107,2019,F,20-39,8,7.809407208016903,.1905927919830981,255384.0653448388,3.132536867246513,3.0579069988067,.0746298684398125,2.440553897451285
1107,2019,F,40-59,16,25.5156951273089,-9.515695127308897,163151.9233949614,9.806810527919358,15.6392242251046,-5.832413697185239,-37.29349751135901
1107,2019,F,60-79,55,48.45461562538083,6.545384374619169,51528.00224007139,106.7380795082107,94.03550209384889,12.70257741436184,13.50827839647676
1107,2019,F,80+,0,27.1464838281422,-27.1464838281422,5795.999211666313,0,468.3658992482464,-468.3658992482464,-100
1107,2019,M,20-39,15,20.56879457003783,-5.568794570037825,259356.0588346791,5.783554881037665,7.930716815506885,-2.14716193446922,-27.07399576127705
